current_ratio,debt_to_equity,interest_coverage,ebitda_margin,revenue_growth_yoy,cash_burn_rate,working_capital_ratio,gross_margin,risk_tier
0.83947,-0.070648,-0.099959,-0.044482,-0.042767,55.827,-0.079804,-0.075189,2
1.4805,0.064134,0.060691,0.7681938000000001,0.002336,-54.064,0.25685,0.029531,2
1.53,0.20325,0.29812,0.25245,0.30508,-28.611,0.11013,0.20325,2
1.3919,0.088718,0.19322,0.10925,0.19221,8.0687,0.21367,0.088704,2
0.67814,0.01171,0.014414,0.042704,0.039713,78.011,-0.13449,0.01171,2
4.1376,0.040115,0.24843,0.051165,0.26286,-11.543,0.57914,0.040115,2
1.5915,0.095908,0.23533,0.10321,0.24223,-4.7191,0.16041,0.094309,2
2.7232,-3e-06,-0.037418,0.007038,-0.03108,14.871,0.3738,-0.014762,2
0.59375,0.025504,0.04692,0.052319,0.081181,106.26,-0.31229,0.025504,2
0.87764,0.001874,0.002162,0.035241,0.010523,113.34,-0.059301,0.001874,2
11.156,0.19061,0.11122,0.27252,0.093825,-73.887,0.67224,0.19061,2
2.8422,0.051644,0.084362,0.11316,0.091261,-49.131,0.3385,0.051644,2
1.5474,0.039916,-0.034125,-0.066984,0.011273,-91.058,0.10646,-0.1217,2
0.67162,0.031877,0.067854,0.038186,0.090614,74.179,-0.28548,0.030255,2
1.3406,0.074832,0.24959,0.070278,0.2932,-9.5405,0.24254,0.070278,2
2.3221,0.078116,0.16325,0.089786,0.14419,-34.768,0.44882,0.07811,2
1.4202,0.056507,0.028224,0.12274,0.005719,3.653,0.033947,0.056507,2
5.3837,0.27128,0.33696,0.30572,0.34817,-151.58,0.50216,0.26845,2
2.7514,0.20083,0.44223,0.21028,0.3574,-45.729,0.55136,0.19663,2
2.8999,0.096201,0.2081,0.12999,0.20575,-48.561,0.37306,0.096201,2
2.4269,0.28427,0.34133,0.33409,0.34236,-84.543,0.399,0.28427,2
1.3838,0.021326,0.035855,0.022914,0.13033,-25.566,0.25334,0.014712,2
2.3187,0.10494,0.3364,0.10977,0.32721,-28.26,0.51985,0.10494,2
1.24,0.026243,0.10351,0.033688,0.07871,2.736,0.13528,0.024521,2
0.81297,0.09691,0.13043,0.10586,-0.079266,75.512,-0.11809,0.092826,2
1.3065,0.062863,0.048947,0.12158,0.0,58.988,0.14656,0.028059,2
1.4205,0.024562,0.14039,0.031253,0.13585,-7.9999,0.25498,0.023632,2
3.1662,0.059546,0.25214,0.075431,0.25214,-35.451,0.47676,0.059546,2
1.2279,0.19715,0.31884,0.21412,0.34364,58.8,0.16023,0.18677,2
4.301,0.17476,0.29362,0.22433,0.29684,-51.496,0.26082,0.17476,2
0.73056,0.081841,0.052202,0.13287,0.071554,67.442,-0.064172,0.081841,2
5.1064,0.28783,0.34957,0.35494,0.36397,-185.54,0.40498,0.28475,2
0.96434,0.1045,0.18937,0.12411,0.19312,35.979,-0.022479,0.1045,2
0.96434,0.1045,0.18937,0.12411,0.19312,35.979,-0.022479,0.1045,2
4.1884,-0.024955,-0.031984,-0.003612,-0.043199,-26.392,0.55223,-0.024955,2
4.4097,0.16699,0.23574,0.18161,0.28177,-166.59,0.54214,0.16644,2
5.6788,0.29518,0.4735,0.29917,0.48036,-64.759,0.66978,0.28905,2
1.1255,0.006865,0.01412,0.020571,0.030878,17.256,0.039984,0.006865,2
2.2263,0.029494,0.12912,0.033976,0.12923,-28.886,0.38707,0.029481,2
2.4874,0.24107,0.28031,0.30333,0.29284,-46.311,0.16686,0.24107,2
3.4275,0.02584,0.041506,0.041253,0.02505,-69.128,0.42612,0.02584,2
1.3939,0.029804,0.13401,0.03026,0.092235,-13.1,0.27741,0.029804,2
1.5829,0.056306,0.074933,0.11986,0.071965,12.043,0.11528,0.056306,2
8.4236,0.23851,0.25671,0.26387,0.25472,-45.5,0.11827,0.23851,2
1.539,0.028212,0.043245,0.094615,0.052882,14.077,0.15246,0.028212,2
9.7182,0.25791,0.13183,0.35785,0.12821,-268.62,0.34988,0.25791,2
0.94721,0.15196,0.19953,0.23188,0.21636,63.516,-0.018313,0.15196,2
2.9647,0.22399,0.27271,0.27993,0.26496,-49.827,0.30008,0.22399,2
20.407,0.031805,0.03212,0.056285,0.007876,-212.85,0.74324,0.03028,2
0.93992,0.098714,0.11237,0.1271,0.16858,44.711,-0.016714,0.098714,2
1.2939,0.036697,0.02415,0.15323,0.031847,48.877,0.037323,0.036697,2
0.199897,0.22053,0.004889,0.20062,0.001012,2978.4999999999854,-0.89586,0.20062,2
2.4497,0.023965,0.056408,0.043364,0.063552,-18.661,0.36053,0.023965,2
1.9979,0.27418,0.5067,0.28526,0.50844,-17.668,0.38858,0.27202,2
0.78492,0.000452,0.000947,0.026968,0.026282,59.494,-0.098235,0.000452,2
0.95613,0.14561,0.10632,0.23066,0.14133,123.81,-0.015481,0.14561,2
3.7511,0.29855,0.064281,0.59062,0.003086,1895.1,0.67163,0.13507,2
0.6309,0.037344,0.024993,0.040762,0.11014,129.53,-0.26637,0.018306,2
1.2695,0.17095,0.16848,0.23794,0.18677,13.419,0.045498,0.17095,2
3.9522,0.070293,0.043371,0.13135,0.1462,-39.911,0.25462,0.070293,2
1.4168,0.13614,0.1358,0.22832,0.14939,44.61,0.14367,0.13614,2
1.3996,0.093826,0.14746,0.11783,0.15722,55.492,0.13567,0.093826,2
2.1664,0.12596,0.052052,0.066194,0.043633,45.719,0.27014,0.057178,2
2.757,0.091146,0.1871,0.098563,0.17388,-82.504,0.53382,0.091146,2
6.1002,0.12397,0.10131,0.20566,0.11133,-97.604,0.36882,0.12397,2
15.534,0.31939,0.51662,0.34278,0.50813,-99.955,0.50069,0.31719,2
4.0962,0.23162,0.24628,0.28592,0.24687,-131.35,0.35932,0.23162,2
6.9653,0.17094,0.1191,0.24537,0.11819,-194.62,0.31125,0.17094,2
1.0009,0.060857,0.14563,0.076106,0.15701,49.74,0.000441,0.060857,2
11.879,0.45676,0.4152,0.49907,0.39795,-409.13,0.61423,0.45676,2
3.6521,0.10877,0.089363,0.17225,0.11816,-76.54,0.44861,0.10877,2
2.7263,0.14305,0.15038,0.17298,0.15007,-61.645,0.35221,0.14305,2
5.2885,0.17247,0.11054,0.21711,0.10298,-232.77,0.44126,0.17247,2
6.3194,0.564921300000001,0.026277,0.7392,0.02595,-2879.1749999999997,0.39061,0.46613119999999975,2
14.257,0.19733,0.22244,0.2185,0.2513,-224.97,0.67511,0.19733,2
1.4133,0.11201,0.13359,0.14278,0.13715,22.593,0.10842,0.11201,2
7.2979,0.043494,0.074162,0.08396,0.07221,-57.543,0.40378,0.043494,2
7.6589,0.060538,0.029832,0.027403,0.03359,-208.34,0.62359,0.024314,2
1.6447,0.094167,0.29156,0.097856,0.28428,-15.625,0.35726,0.094167,2
1.8843,0.028152,0.083469,0.028964,0.08029,-47.062,0.46601,0.027811,2
1.5528,0.1356,0.16873,0.1753,0.17778,41.335,0.17207,0.1356,2
1.4167,0.090082,0.29775,0.10792,0.30815,-8.8619,0.1691,0.090082,2
3.6142,0.13986,0.20773,0.17077,0.21232,-27.498,0.28428,0.13986,2
1.0443,0.14682,0.060362,0.067994,1e-06,38.878,0.021335,0.067951,2
6.1372,0.084512,0.038434,0.038826,-0.10865,-212.64,0.7702,0.032696,2
5.712,0.22107,0.42438,0.27111,0.37421,-139.4,0.71366,0.22107,2
1.8319,0.11927,0.22931,0.1599,0.23804,-9.4669,0.18571,0.11927,2
1.2522,0.064354,0.047187,0.033919,0.002972,43.789,0.11701,0.028311,2
0.38902,0.15022,0.10921,0.18924,0.11312,331.38,-0.46967,0.15022,2
1.0996,0.1469,0.17551,0.20354,0.19237,49.794,0.039995,0.1469,2
0.55441,0.095242,0.38725,0.10025,0.40571,32.386,-0.26509,0.087843,2
1.7405,0.039419,0.046912,0.057294,0.069739,0.46349,0.21567,0.031555,2
3.7104,0.026701,0.012436,0.14586,0.009348,-50.356,0.20021,0.026701,2
0.78858,0.026453,0.050233,0.03517,0.070135,36.687,-0.13399,0.019908,2
2.9514,0.45068,0.4639,0.23117,0.006008,-47.583,0.34997,0.22534,2
1.4146,0.085163,0.1501,0.13793,0.17319,18.586,0.12665,0.085163,2
6.2937,0.048384,0.03394,0.082137,0.080379,-345.62,0.66592,0.048384,2
2.422,0.14724,0.19774,0.19295,0.20507,-23.253,0.27975,0.14724,2
7.0989,0.27395,0.25021,0.38195,0.24131,-154.48,0.30028,0.27395,2
1.1331,0.089389,0.059322,0.16978,0.05239,21.227,0.03056,0.072089,2
3.8032,0.48018,0.54826,0.2141,0.022973,-116.04,0.57807,0.21378,2
2.0206,0.083435,0.1441,0.11439,0.14745,-33.426,0.30809,0.083435,2
1.5841,0.13235,0.2512,0.13312,0.26357,1.0058,0.19602,0.12748,2
2.8102,0.12552,0.43425,0.16135,0.45222,-50.63,0.52176,0.12552,2
1.1987,0.07325,0.10261,0.076255,0.075235,39.104,0.081468,0.064469,2
0.94454,0.027238,0.015284,0.044281,-0.016455,99.546,-0.019117,0.018341,2
0.88829,0.018718,0.019737,0.049115,0.013906,58.444,-0.11084,0.018314,2
4.4021,0.31525,0.19007,0.14905,0.14248,-53.909,0.16282,0.14039,2
2.6999,0.37896,0.4353,0.41627,0.43339,-3.8138,0.26813,0.37896,2
0.52953,0.14177,0.10888,0.21114,0.11214,124.9,-0.1293,0.14177,2
4.1983,0.05837,0.075266,0.07802,0.069827,-72.236,0.52275,0.05837,2
1.2756,-0.22278,-0.38175,-0.11104,0.060958,35.054,0.15603,-0.11167,2
1.7366,0.054369,0.035038,0.033511,0.006918,17.941,0.29365,0.025051,2
0.8972,0.19687,0.12967,0.26729,0.078279,31.074,-0.023001,0.19687,2
1.0183,0.13643,0.13033,0.16551,0.11931,38.843,0.007936,0.13643,2
3.359,0.23894,0.35131,0.25917,0.30868,-118.32,0.39128,0.2373,2
0.54854,-0.023799,-0.034232,0.035501,-0.006842,140.06,-0.34174,-0.023799,2
0.4491,-0.055199,-0.050878,-0.042078,-0.066124,215.19,-0.35831,-0.055199,2
0.39535,0.37791,0.093378,0.51789,0.10047,480.75,-0.15543,0.37791,2
1.0917,0.088133,0.090256,0.11718,0.11444,20.342,0.027164,0.051402,2
0.52812,0.12612,0.33105,0.17066,0.37918,60.25,-0.26999,0.12612,2
1.6786,0.20567,0.34475,0.38898,0.28916,26.816,0.17139,0.20424,2
1.5611,0.10529,0.26138,0.12649,0.28928,-1.7164,0.20077,0.10529,2
1.6657,0.068602,0.11665,0.076413,0.21184,-35.656,0.27926,0.057003,2
1.4155,0.052271,0.076111,0.10622,0.047419,-12.295,0.20375,0.05225,2
2.0364,0.080601,0.17042,0.097146,0.15361,-6.5061,0.33475,0.07033,2
2.4332,0.16833,0.11192,0.27681,0.007184,-124.17,0.37138,0.074379,2
0.87523,0.076276,0.055677,0.22984,0.029095,101.38,-0.044552,0.076276,2
1.1493,0.018021,0.081362,0.019574,0.10295,13.017,0.12454,0.018021,2
1.8606,0.16966,0.29407,0.23529,0.021375,50.229,0.41821,0.075718,2
2.8215,0.12684,0.2371,0.13683,0.1914,-37.357,0.54358,0.12684,2
3.2529,0.18346,0.43621,0.20557,0.41992,-44.372,0.32457,0.18346,2
5.9786,0.012754,0.026239,0.02543,0.028242,-28.682,0.47633,0.012754,2
1.3052,0.016555,0.065154,0.021605,0.075858,24.419,0.21005,0.016555,2
1.0165,0.056033,0.1543,0.073795,0.17457,30.623,0.010442,0.056033,2
1.0186,0.08338,0.09033,0.53149,0.01354,-170.84,0.018158,0.040739,2
0.96843,0.062125,0.16989,0.062397,0.20178,20.294,-0.025038,0.053751,2
1.7102,0.07444,0.060586,0.3493,0.007565,38.237,0.37982,0.032919,2
1.4687,0.29618,0.30216,0.36397,0.31399,-7.2101,0.077636,0.29618,2
1.4151,0.048695,0.087916,0.088595,0.098705,1.19,0.080534,0.048695,2
1.797,0.13624,0.58245,0.15191,0.60226,-18.511,0.28691,0.13623,2
0.9516,0.037055,0.044874,0.069522,0.074294,41.503,-0.026802,0.029413,2
2.2426,0.11796,0.19151,0.14185,0.18566,4.809,0.30095,0.11796,2
1.567,0.4076,0.32517,0.44973,0.2202,1.2561,0.068673,0.4076,2
2.0929,0.099842,0.12684,0.13606,0.14072,-14.064,0.19854,0.099842,2
1.8408,0.22333,0.36902,0.22643,0.36337,-81.283,0.4357,0.22287,2
2.1257,0.15043,0.064189,0.10924,0.030855,71.417,0.25927,0.075213,2
2.2217,0.028416,0.04192,0.040721,0.054471,-37.186,0.33343,0.02568,2
7.3111,0.11706,0.26765,0.13227,0.26575,-49.824,0.44849,0.11706,2
1.1339,-0.002293,-0.000558,0.000712,-0.020327,23.561,0.058934,-0.0023,2
2.7953,0.36656,0.24842,0.42063,0.26026,-100.87,0.14919,0.36656,2
1.2921,0.26654,0.50851,0.29168,0.51098,4.7911,0.087317,0.26654,2
1.5957,0.27062,0.37122,0.29712,0.37105,-27.584,0.1917,0.27062,2
6.0899,0.32067,0.38201,0.46371,0.38396,-55.482,0.18377,0.32067,2
3.6083,0.40225,0.26797,0.45219,0.24792,-474.22,0.56053,0.40225,2
0.27183,0.18264,0.19707,0.21138,0.2204,230.15,-0.46757,0.18264,2
2.9807,0.13301,0.12224,0.23997,0.12994,-49.313,0.2685,0.13301,2
0.46318,-0.073466,-0.10223,-0.051801,-0.12085,209.37,-0.56808,-0.078037,2
1.3837,-0.005296,-0.033997,-0.003357,-0.037979,39.192,0.2419,-0.011892,2
1.3315,0.015082,0.001215,0.024923,-0.050476,14.818,0.12423,0.001026,2
0.82164,0.069893,0.11775,0.1118,0.028871,23.675,-0.064007,0.063346,2
2.6077,0.085371,0.11958,0.11253,0.12989,-7.135,0.32585,0.085371,2
1.27,0.11388,0.059171,0.21435,0.084291,5.8237,0.055575,0.078336,2
2.5833,0.18786,0.58111,0.20842,0.55624,-20.111,0.42851,0.18786,2
2.0205,0.0917,0.082344,0.14177,0.088097,-10.754,0.15174,0.085786,2
2.2841,0.1487,0.26896,0.20043,0.27121,-52.738,0.24649,0.1487,2
1.8144,0.048459,0.27734,0.06373,0.3637,-11.788,0.33357,0.048459,2
0.32144,0.01635,0.02974,0.032487,0.027001,67.038,-0.45392,0.010805,2
3.6348,0.035237,0.027091,0.099405,0.036497,-7.7421,0.49966,0.035237,2
6.0245,0.17339,0.18473,0.23626,0.17548,-118.94,0.4547,0.17333,2
1.1327,0.043806,0.083913,0.056755,0.14528,25.249,0.067228,0.037643,2
8.7869,0.2778,0.55128,0.28543,0.55814,-50.631,0.77851,0.2778,2
2.6885,0.10048,0.4712,0.10425,0.47271,-44.661,0.56752,0.10048,2
1.0804,0.035145,0.056288,0.029328,0.027172,82.513,0.073659,0.028196,2
3.2601,0.14892,0.11322,0.13155,0.034697,-79.415,0.37193,0.065222,2
0.73741,0.062761,0.13755,0.083714,0.15788,33.175,-0.12805,0.058086,2
2.2753,0.008809,0.004653,0.019344,0.000968,-15.495,0.54918,0.004132,2
2.6562,-0.03867,-0.033168,0.014709,-0.035744,-29.332,0.35525,-0.040416,2
1.3886,0.060145,0.22019,0.069827,0.21611,30.568,0.24149,0.060145,2
1.324,0.14776,0.12787,0.21815,0.10701,-56.039,0.15241,0.14776,2
1.3165,-0.022125,-0.020692,-0.000527,0.003979,-10.962,0.21126,-0.010405,2
1.3193,0.10644,0.43995,0.12034,0.45573,-5.0648,0.18896,0.10559,2
6.0205,0.12641,0.15235,0.13052,0.14832,-29.434,0.80448,0.12641,2
2.6819,0.045086,0.090843,0.054399,0.54089,-0.083637,0.40539,0.036749,2
1.6935,-0.7196366,-0.5728268000000001,-0.36299,0.006257,36.399,0.24181,-0.37764,2
3.945,0.088122,0.18026,0.10125,0.17411,-42.425,0.59305,0.088122,2
1.468,0.088748,0.2585,0.091753,0.24482,13.204,0.22154,0.088743,2
1.1003,0.23769,0.2288,0.27851,0.22461,56.808,0.022121,0.23769,2
0.99566,0.056617,0.20284,0.067862,0.23522,26.17,-0.003101,0.056617,2
2.3829,0.092638,0.075513,0.11531,0.059478,0.42507,0.35582,0.082712,2
0.6238,0.008283,0.009384,0.022379,0.009396,-2879.1749999999997,-0.1885,0.008283,2
3.5319,0.035226,0.016985,0.098117,0.012958,19.654,0.18655,0.035226,2
6.4492,0.037455,0.024506,0.062612,0.015777,-34.702,0.35127,0.037455,2
7.0291,0.08269,0.17857,0.11607,0.16092,-89.95,0.52122,0.08269,2
1.2298,0.564921300000001,0.46377,0.52873,-0.047801,102.34,0.16917,0.46613119999999975,2
1.3316,0.097973,0.03267,0.24707,0.039193,109.64,0.04871,0.097973,2
0.98073,0.24351,0.28945,0.2951,0.33801,41.643,-0.004732,0.24294,2
5.8997,0.16217,0.21559,0.1904,0.21133,-106.39,0.53497,0.16217,2
1.1098,0.089701,0.12819,0.10887,0.13872,28.631,0.038061,0.089701,2
1.0769,0.026352,0.10157,0.035509,0.10369,0.19175,0.048178,0.026352,2
7.2647,0.564921300000001,0.27348,0.7681938000000001,-0.035398,-208.25,0.65805,0.46613119999999975,2
2.7918,0.073136,0.14993,0.10754,0.15113,-30.651,0.43772,0.070322,2
8.0614,0.29928,0.090177,0.34994,0.089848,-373.28,0.24157,0.29928,2
1.3293,0.001232,0.00315,0.023539,0.036093,10.273,0.1168,0.001232,2
3.9707,0.18154,0.21209,0.21793,0.20334,-144.01,0.43007,0.18154,2
4.8405,0.15296,0.17077,0.2052,0.2175,-84.165,0.31739,0.15294,2
1.6755,0.14279,0.52771,0.14514,0.51638,-28.824,0.27176,0.14279,2
1.9723,0.16308,0.18341,0.31884,0.21571,-50.228,0.11701,0.16307,2
3.3514,0.095885,0.13861,0.1178,0.1382,-17.706,0.5807,0.095885,2
1.7351,0.072339,0.19379,0.10441,0.20035,-24.389,0.31388,0.072339,2
0.81061,0.080775,0.28661,0.090783,0.30833,50.155,-0.12258,0.076566,2
1.7142,0.04226,0.030942,0.019701,0.001115,-55.095,0.29354,0.019701,2
1.4749,0.16502,0.079059,0.15226,0.12867,-97.904,0.17053,0.15226,2
4.5406,0.35179,0.59872,0.40209,0.62212,-115.94,0.35738,0.34538,2
0.48995,0.097706,0.2047,0.16477,0.2484,111.75,-0.39815,0.097706,2
2.4737,0.21461,0.14756,0.28422,0.1469,-86.668,0.3075,0.21196,2
0.83849,0.15505,0.15942,0.18879,0.15714,70.487,-0.06831,0.15505,2
0.70363,0.071301,0.10358,0.10545,0.13277,168.39,-0.20554,0.071301,2
2.2415,0.13906,0.23943,0.17523,0.24274,-85.305,0.37845,0.13906,2
1.3358,0.032429,0.064299,0.055742,0.073118,11.363,0.14441,0.032429,2
24.837,0.038952,0.035992,0.1011,0.035842,-155.01,0.53578,0.038626,2
0.75318,0.032171,0.04883,0.060284,0.073212,56.345,-0.13134,0.032171,2
1.4932,0.16637,0.23405,0.1936,0.23322,-11.34,0.07048,0.16637,2
0.68556,0.013096,0.031534,0.017828,0.21589,39.214,-0.29715,0.00659,2
2.9562,0.034225,0.063131,0.065241,0.063497,-32.45,0.33215,0.034225,2
1.286,0.11103,0.12484,0.14951,0.13909,2.9451,0.092929,0.11103,2
0.46412,0.17682,0.174,0.2018,0.17947,352.07,-0.29223,0.17682,2
3.9775,0.10105,0.17439,0.12376,0.18508,-52.26,0.51757,0.10105,2
1.5629,0.24055,0.34647,0.31004,0.35458,24.61,0.08192,0.24055,2
1.9556,0.3763,0.38556,0.43155,0.41292,52.08,0.15815,0.3763,2
1.5962,0.13298,0.12535,0.1995,0.1391,4.3945,0.095802,0.12895,2
8.8659,0.14203,0.10536,0.18359,0.065281,-362.78,0.70756,0.14203,2
2.4971,0.029211,0.055519,0.051716,0.035696,-34.943,0.52644,0.0249,2
2.369,0.10873,0.11212,0.21846,0.27656,3.4458,0.16572,0.10873,2
2.369,0.10873,0.11212,0.21846,0.27656,3.4458,0.16572,0.10873,2
0.99345,-0.012208,-0.055938,-0.012149,-0.007608,23.391,-0.006545,-0.012208,2
4.1736,0.16536,0.19785,0.7681938000000001,0.022936,136.11,0.72619,0.082678,2
1.131,0.060814,0.059214,0.11045,0.039776,43.07,0.032975,0.060814,2
1.5145,0.052093,0.15789,0.061597,0.16766,-20.56,0.22967,0.052093,2
0.85619,0.13467,0.11614,0.067336,0.006502,98.366,-0.1107,0.067336,2
1.1062,0.031419,0.008018,0.049472,0.068062,162.89,0.057721,0.00725,2
0.44187,0.033962,0.038026,0.079869,0.063998,147.63,-0.32308,0.033962,2
1.8956,0.24007,0.40039,0.26241,0.40204,-44.636,0.43322,0.24007,2
2.9206,0.10901,0.24477,0.12725,0.24236,-36.187,0.31199,0.10901,2
5.2212,0.19918,0.31461,0.21179,0.32296,-80.119,0.45988,0.19918,2
1.1546,0.19921,0.27072,0.23309,0.63677,10.221,0.038727,0.19083,2
1.1708,0.38327,0.23757,0.39944,0.28168,29.221,0.030098,0.38327,2
1.4562,0.098719,0.18281,0.11015,0.26275,-2.4131,0.30482,0.09597,2
0.89772,0.21299,0.2947,0.25784,0.3004,12.844,-0.025219,0.21299,2
2.503,0.2594,0.15044,0.48099,0.14785,-242.69,0.28251,0.2594,2
4.6435,0.091587,0.085099,0.15845,0.11102,-23.006,0.15337,0.091587,2
2.4575,0.20643,0.23756,0.26745,0.23851,-67.979,0.1985,0.20643,2
4.5863,0.10449,0.13866,0.13634,0.16342,-31.949,0.41141,0.10449,2
1.325,0.27482,0.079795,0.14782,0.000367,66.149,0.058364,0.13574,2
0.47917,0.079467,0.056905,0.14711,0.05593,85.878,-0.101,0.079467,2
2.182,0.082575,0.096136,0.21981,0.093337,-52.627,0.14263,0.082575,2
4.6794,0.20458,0.6912076000000001,0.2068,0.68737,-13.153,0.68031,0.20458,2
1.745,0.073234,0.038677,0.10563,0.048923,-34.96,0.21448,0.073234,2
1.1216,0.029192,0.11922,0.043314,0.11376,1.2871,0.082906,0.029136,2
2.0947,0.040567,0.18913,0.05923,0.30265,-26.861,0.39971,0.040567,2
2.3181,0.13606,0.27014,0.14802,0.26931,-26.874,0.2442,0.13606,2
0.78353,0.015584,0.040052,0.021417,0.034912,27.92,-0.15459,0.015584,2
4.0654,0.25923,0.24112,0.3236,0.20564,-187.29,0.50677,0.25923,2
1.3384,0.036962,0.06384,0.06669,0.094064,17.666,0.13793,0.036962,2
3.9575,0.55455,0.43412,0.25177,0.001756,-160.93,0.50083,0.25143,2
2.6018,0.213,0.28681,0.24874,0.29184,-40.449,0.29797,0.213,2
3.0419,0.09822,0.21821,0.11082,0.22697,-3.9569,0.49704,0.09822,2
1.401,0.06865,0.1579,0.077654,0.15602,-22.682,0.24406,0.06865,2
0.26927,-0.082669,-0.024837,0.022687,0.080048,1848.2,-0.66263,-0.082669,2
1.1483,-0.009819,-0.017867,0.001894,-0.010598,7.4002,0.084089,-0.009967,2
3.8665,0.092568,0.12635,0.13528,0.13044,-151.45,0.53543,0.092568,2
2.0212,0.025926,0.042331,0.062776,0.068078,-25.456,0.21209,0.025926,2
5.7784,0.15355,0.1499,0.18586,0.15267,-172.89,0.46676,0.15355,2
1.7967,0.028951,0.032944,0.078233,0.04309,5.2763,0.13755,0.028951,2
2.3955,0.19706,0.18344,0.25233,0.20153,-12.283,0.16691,0.19706,2
1.6543,-0.054866,-0.026149,0.027922,0.1231,83.493,0.13737,-0.054866,2
22.897,0.30471,0.109,0.39393,0.09391,-517.56,0.60948,0.30471,2
0.79705,0.028944,0.007408,0.024074,0.010934,142.36,-0.12461,0.006946,2
0.83107,0.02188,0.035256,0.041726,0.054292,69.34,-0.11759,0.015495,2
1.3962,0.037041,0.05177,0.081906,0.050838,-41.083,0.20857,0.037041,2
1.8446,0.060444,0.11336,0.071486,0.10514,-21.227,0.23235,0.047699,2
2.427,0.19986,0.19821,0.27449,0.20325,-31.465,0.22574,0.19118,2
2.0809,0.043644,0.069669,0.066405,0.068766,-32.485,0.3158,0.040969,2
2.4617,0.075013,0.28284,0.083001,0.27129,-45.42,0.48482,0.074405,2
4.8749,0.40757,0.6667,0.20924,0.05852,-2.0253,0.75382,0.18231,2
1.2462,0.024818,0.060661,0.050906,0.039733,24.098,0.073097,0.023087,2
1.4174,0.005048,0.009672,0.006949,0.031242,-12.224,0.2806,0.005048,2
1.0606,0.082302,0.13304,0.11781,0.14327,15.285,0.014757,0.082302,2
1.5592,0.075577,0.14457,0.1081,0.14751,-30.497,0.20777,0.075577,2
3.7728,0.088905,0.18153,0.12376,0.19012,-102.61,0.56784,0.088905,2
3.7837,0.29701,0.61749,0.30796,0.61067,-84.738,0.43621,0.29701,2
2.2703,0.22592,0.47816,0.24827,0.48599,-66.547,0.36292,0.22592,2
2.9321,0.13499,0.55974,0.15926,0.56738,-18.108,0.471,0.13499,2
1.5351,0.053181,0.047915,0.12758,0.055171,34.239,0.11104,0.053181,2
1.7319,0.21006,0.27247,0.40309,0.00024,-105.27,0.25911,0.093947,2
1.6247,0.018611,0.026531,0.057078,0.026294,-20.591,0.12114,0.018611,2
3.1351,0.13405,0.53234,0.14495,0.46148,-25.644,0.61119,0.1334,2
4.0566,0.25109,0.48154,0.26858,0.48274,-55.848,0.32343,0.25109,2
3.339,0.11225,0.2001,0.16002,0.19987,-38.819,0.42455,0.11225,2
0.26868,-0.10293,-0.079001,-0.013798,-0.04944,257.21,-0.46128,-0.10293,2
1.0187,0.093681,0.18516,0.12673,0.21235,23.163,0.006478,0.093681,2
2.3759,0.07305,0.18978,0.092882,0.1826,-53.015,0.36681,0.07305,2
1.6427,-0.002561,-0.002983,0.095522,0.009479,26.599,0.1555,-0.002561,2
1.5935,0.091325,0.53627,0.10086,0.51048,-13.938,0.26964,0.091325,2
2.085,0.098231,0.2304,0.13876,0.2199,-36.31,0.36024,0.094549,2
1.1955,0.01423,0.008268,0.048726,0.012168,15.101,0.053822,0.004774,2
3.392,0.1682,0.31269,0.18013,0.32119,-82.111,0.67156,0.1682,2
1.341,0.051855,0.27996,0.055708,0.25791,9.7253,0.24212,0.051416,2
1.2122,0.026491,0.048149,0.10091,0.092336,39.855,0.05515,0.026491,2
3.5676,0.14369,0.28919,0.7681938000000001,0.009565,49.47,0.62367,0.065461,2
5.3405,0.09978,0.39007,0.11278,0.39765,-70.962,0.69514,0.099679,2
1.9026,0.090197,0.5425,0.094898,0.58614,-10.223,0.37144,0.090197,2
5.893,0.19975,0.36046,0.21123,0.32098,-80.715,0.59353,0.19975,2
1.1543,0.043102,0.25394,0.049839,0.22652,13.664,0.091894,0.042423,2
1.367,0.073539,0.44239,0.081227,0.14695,-2.6438,0.18612,0.073539,2
2.9832,0.16267,0.56704,0.16531,0.57467,-44.124,0.60515,0.16267,2
3.3031,0.20212,0.43794,0.23242,0.253,-70.191,0.43608,0.20198,2
1.7886,0.10056,0.32752,0.11004,0.50397,-21.703,0.29314,0.10003,2
1.1996,0.090266,0.33102,0.091645,0.31855,-4.7795,0.11794,0.088578,2
12.732,0.15905,0.45282,0.17523,0.41405,-46.36,0.60338,0.15905,2
,0.38479,0.6912076000000001,0.22794,0.6873924000000006,-0.0,0.0,0.17212,2
1.2017,0.059695,0.4275,0.068671,0.44627,-6.0426,0.12064,0.059695,2
8.859,0.22706,0.6912076000000001,0.23608,0.6873924000000006,-61.234,0.72844,0.22706,2
1.6315,0.10105,0.21116,0.1166,0.30102,-37.59,0.26787,0.094357,2
0.89353,0.032627,0.11461,0.042817,0.12009,15.418,-0.086894,0.032627,2
1.6213,0.1145,0.1072,0.057252,0.038114,-48.37,0.21835,0.057252,2
1.965,0.038105,0.04591,0.040886,0.000104,-30.181,0.45064,0.016543,2
2.8662,0.10475,0.19283,0.15428,0.23529,-59.159,0.25722,0.10475,2
2.4586,0.16735,0.35706,0.17202,0.28457,-13.651,0.35003,0.16385,2
12.758,0.33045,0.6912076000000001,0.36942,0.6873924000000006,-150.29,0.69592,0.32952,2
